City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
44,albany,42.6001,-73.9662,20.91,69,70,0.45,US,1690985119
45,kyzyl-mazhalyk,51.1333,90.6,16.66,86,98,1.13,RU,1690985273
46,gadzhiyevo,69.2551,33.3362,22.95,52,10,2.16,RU,1690985274
47,lazaro cardenas,17.9583,-102.2,25.83,88,100,2.73,MX,1690985274
48,korla,41.7597,86.1469,33.01,16,0,2.58,CN,1690985275
49,whitehorse,60.7161,-135.0538,8.43,100,75,1.03,CA,1690985277
50,la ronge,55.1001,-105.2842,16.2,76,0,3.62,CA,1690985278
51,taoudenni,22.6783,-3.9836,49.7,4,6,4.14,ML,1690985279
52,avarua,-21.2078,-159.775,23.03,78,75,3.09,CK,1690985279
53,ribeira grande,38.5167,-28.7,26.22,89,40,5.36,PT,1690985280
54,sailana,23.4667,74.9167,25.25,83,99,6.39,IN,1690985280
55,kavieng,-2.5744,150.7967,27.69,78,100,3.53,PG,1690985281
56,olonkinbyen,70.9221,-8.7187,5.94,90,100,2.08,SJ,1690985282
57,bodaybo,57.8506,114.1933,14.84,75,12,2.24,RU,1690985283
58,ligatne,57.2343,25.0406,22.36,73,100,0.89,LV,1690985284
59,saldanha,-33.0117,17.9442,18.73,47,10,2.01,ZA,1690985285
60,palmer,42.1584,-72.3287,21.48,58,40,2.06,US,1690985111
61,badger,64.8,-147.5333,15.45,83,75,2.57,US,1690985287
62,amga,60.8953,131.9608,9.92,95,9,0.45,RU,1690985288
63,ryotsu-minato,38.0833,138.4333,27.12,77,100,1.47,JP,1690985289
64,thompson,55.7435,-97.8558,16.09,94,100,5.14,CA,1690985290
65,bantay,17.5847,120.3892,26.65,85,100,10.52,PH,1690985291
66,slavyanka,42.8633,131.3847,21.37,97,80,1.18,RU,1690985292
67,puerto natales,-51.7236,-72.4875,1.0,86,100,7.8,CL,1690985293
68,invercargill,-46.4,168.35,5.57,92,100,1.79,NZ,1690985294
69,ilulissat,69.2167,-51.1,8.01,87,75,2.06,GL,1690985295
70,ghanzi,-21.5667,21.7833,23.73,25,0,6.79,BW,1690985296
71,iqaluit,63.7506,-68.5145,6.5,87,100,1.34,CA,1690985297
72,saipan,15.1355,145.701,27.58,100,0,0.0,MP,1690985298
73,ust-nera,64.5667,143.2,9.55,72,11,1.01,RU,1690985299
74,tamanrasset,22.785,5.5228,36.95,13,20,4.12,DZ,1690985299
75,mufulira,-12.5498,28.2407,25.67,25,9,3.22,ZM,1690985300
76,sanchor,24.7553,71.7722,31.09,64,100,6.59,IN,1690985301
77,cotonou,6.3654,2.4183,27.99,78,40,7.2,BJ,1690985109
78,i-n-salah,27.1935,2.4607,47.62,6,5,4.39,DZ,1690985302
79,rosarito,32.3333,-117.0333,21.38,91,21,3.87,MX,1690984816
80,akcakale,36.7111,38.9475,39.74,12,0,6.64,TR,1690985303
81,qaqortoq,60.7167,-46.0333,7.57,79,32,2.09,GL,1690985304
82,ingeniero jacobacci,-41.3427,-69.5448,3.38,45,69,11.56,AR,1690985304
83,phan rang-thap cham,11.5667,108.9833,26.94,78,87,2.15,VN,1690985305
84,zhumysker,49.3333,49.4,34.97,18,36,1.14,KZ,1690985306
85,tomohon,1.3346,124.8392,24.52,93,30,1.82,ID,1690985307
86,parkes,-33.1333,148.1833,11.86,67,0,3.93,AU,1690985309
87,minot air force base,48.4209,-101.3391,21.1,82,20,2.57,US,1690985309
88,swakopmund,-22.6833,14.5333,22.44,29,1,4.35,NA,1690985310
89,porto novo,6.4965,2.6036,27.9,67,92,5.28,BJ,1690985311
90,khandyga,62.6667,135.6,12.93,77,71,1.27,RU,1690985312
91,nchelenge,-9.3451,28.734,26.13,40,2,3.64,ZM,1690985313
92,fort bragg,35.139,-79.006,26.06,71,0,3.6,US,1690985177
93,chonchi,-42.6128,-73.8092,4.56,76,97,0.94,CL,1690985314
94,macusani,-14.0833,-70.4333,6.38,34,1,1.63,PE,1690985315
95,chegdomyn,51.1167,133.0167,15.08,79,21,0.78,RU,1690985316
96,page,36.9147,-111.4558,24.27,53,0,0.89,US,1690985317
97,raichur,16.2,77.3667,27.72,63,100,9.0,IN,1690985318
98,ushuaia,-54.8,-68.3,-3.19,93,75,5.14,AR,1690985319
99,todos santos,23.45,-110.2167,28.14,83,10,0.29,MX,1690985319
100,pelabuhanratu,-6.9875,106.5514,24.59,91,5,2.45,ID,1690985320
101,nuriootpa,-34.4833,139.0,14.1,62,100,3.87,AU,1690985322
102,richfield,44.8833,-93.283,25.64,78,40,2.06,US,1690985112
103,smithers,54.7804,-127.1743,11.31,93,95,1.09,CA,1690985323
104,axim,4.8699,-2.2405,24.83,85,100,4.41,GH,1690985324
105,nantucket,41.2835,-70.0995,22.3,74,75,5.66,US,1690985324
106,nadi,-17.8,177.4167,22.0,78,20,4.63,FJ,1690985325
107,kavaratti,10.5669,72.642,28.3,79,100,8.13,IN,1690985326
108,palasa,18.7667,84.4167,26.37,80,100,4.22,IN,1690985310
109,laramie,41.3114,-105.5911,16.64,83,0,0.0,US,1690985125
110,zhicheng,30.2956,111.5047,27.67,78,100,1.47,CN,1690985328
111,gisborne,-38.6533,178.0042,6.66,77,74,8.45,NZ,1690985284
112,galliano,29.4422,-90.2992,32.0,70,0,2.06,US,1690985329
113,at taj,24.2049,23.2857,40.09,8,0,2.27,LY,1690985330
114,murzuq,25.9155,13.9184,39.03,10,0,4.45,LY,1690985330
115,sao jose da coroa grande,-8.8978,-35.1478,27.04,73,14,4.22,BR,1690985331
116,tura,25.5198,90.2201,25.56,91,98,3.31,IN,1690985332
117,sidrolandia,-20.9319,-54.9614,29.48,24,0,3.84,BR,1690985333
118,afaahiti,-17.75,-149.2833,20.93,75,20,4.51,PF,1690985333
119,acapulco de juarez,16.8634,-99.8901,27.9,78,75,1.03,MX,1690985334
120,ocean city,39.2776,-74.5746,24.5,64,31,3.58,US,1690985335
121,hithadhoo,-0.6,73.0833,26.62,75,96,1.07,MV,1690985335
122,padang,-0.9492,100.3543,27.03,85,77,1.32,ID,1690985336
123,atafu village,-8.5421,-172.5159,28.42,74,100,4.69,TK,1690985337
124,vershino-darasunskiy,52.35,115.5167,19.62,41,100,4.9,RU,1690985338
125,luderitz,-26.6481,15.1594,24.2,24,5,2.52,NA,1690985339
126,kerikeri,-35.2268,173.9474,8.84,80,17,0.45,NZ,1690985340
127,tiksi,71.6872,128.8694,6.09,90,100,1.15,RU,1690985340
128,praia da vitoria,38.7333,-27.0667,26.53,90,94,4.12,PT,1690985341
129,moree,-29.4667,149.85,11.25,67,0,4.62,AU,1690985342
130,qusmuryn,52.4503,64.6311,27.46,47,14,5.45,KZ,1690985342
131,sabang,5.8933,95.3214,28.75,78,100,9.76,ID,1690985343
132,ugoofaaru,5.6667,73.0,28.26,73,100,4.89,MV,1690985344
133,al ghayzah,16.2079,52.176,30.46,62,28,6.77,YE,1690985344
134,hasaki,35.7333,140.8333,27.39,89,0,6.22,JP,1690985345
135,guerrero negro,27.9769,-114.0611,21.23,80,3,3.95,MX,1690985345
136,magadan,59.5667,150.8,11.41,79,100,0.79,RU,1690985346
137,ialibu,-6.2821,143.9935,14.13,100,100,0.58,PG,1690985347
138,qamdo,31.1667,97.2333,11.38,63,97,1.44,CN,1690985348
139,namibe,-15.1961,12.1522,21.48,68,60,3.75,AO,1690985349
140,broken hill,-31.95,141.4333,11.8,53,4,4.57,AU,1690985350
141,nkhata bay,-11.6066,34.2907,22.84,67,7,8.76,MW,1690985350
142,pionerskiy,54.9508,20.2275,22.91,64,37,6.14,RU,1690985351
143,mazagao,-0.115,-51.2894,31.03,55,4,2.58,BR,1690985238
144,nogliki,51.8333,143.1667,11.32,93,21,4.98,RU,1690985352
145,kuusamo,65.9667,29.1833,21.36,58,100,4.15,FI,1690985353
146,brisas de zicatela,15.8369,-97.0419,27.29,74,40,2.57,MX,1690985353
147,fort william,56.8165,-5.1121,17.95,78,82,3.84,GB,1690985354
148,severo-yeniseyskiy,60.3725,93.0408,18.57,74,95,1.01,RU,1690985354
149,stiens,53.2623,5.7577,21.66,68,75,8.75,NL,1690985355
150,arraial do cabo,-22.9661,-42.0278,23.92,46,0,7.72,BR,1690985355
151,port mathurin,-19.6833,63.4167,23.54,72,30,7.42,MU,1690985356
152,bredasdorp,-34.5322,20.0403,17.26,54,0,1.96,ZA,1690985357
153,west island,-12.1568,96.8225,22.99,83,75,7.72,CC,1690985357
154,yarmouth,41.7057,-70.2286,23.12,72,40,7.15,US,1690985358
155,arvayheer,46.2639,102.775,17.28,68,79,3.19,MN,1690985359
156,nagqu,31.5,92.0,6.83,94,100,2.55,CN,1690985359
157,dakhla,23.6848,-15.958,22.85,75,44,12.49,EH,1690985360
158,ouargla,31.9493,5.325,43.38,9,0,6.29,DZ,1690985360
159,nova vicosa,-17.8919,-39.3719,23.75,63,45,2.38,BR,1690985129
160,jiuquan,39.7432,98.5174,22.95,47,97,7.45,CN,1690985362
161,kurchatov,51.6601,35.6521,28.23,48,29,3.35,RU,1690985363
162,pandan,14.0453,124.1694,28.26,79,100,5.36,PH,1690985363
163,tolanaro,-25.0319,46.9987,19.88,70,88,3.27,MG,1690985364
164,mogok,22.9167,96.5,19.62,99,100,1.35,MM,1690985364
165,rio grande,-32.035,-52.0986,27.06,78,0,3.25,BR,1690985365
166,howrah,22.5892,88.3103,28.0,89,75,4.12,IN,1690985365
167,college,64.8569,-147.8028,15.5,79,75,2.57,US,1690985366
168,stanley,54.868,-1.6985,15.16,91,75,6.17,GB,1690985367
169,mikulov,48.8056,16.6378,25.75,53,100,6.21,CZ,1690985367
170,fort st. john,56.2499,-120.8529,10.94,100,75,2.06,CA,1690985354
171,longyearbyen,78.2186,15.6401,10.91,66,40,2.57,SJ,1690985368
172,northam,51.0333,-4.2167,18.7,96,51,10.35,GB,1690985369
173,esperanza,19.5847,-70.9849,30.32,76,94,1.34,DO,1690985370
174,chul'man,56.8479,124.9104,9.28,79,87,1.54,RU,1690985370
175,coquimatlan,19.2,-103.8,25.65,90,100,0.72,MX,1690985371
176,flying fish cove,-10.4217,105.6791,24.82,94,100,3.6,CX,1690985371
177,aripuana,-9.1667,-60.6333,33.17,32,26,1.77,BR,1690985298
178,sao mateus do sul,-25.8742,-50.3828,20.64,50,0,1.18,BR,1690985321
179,jijel,36.8205,5.7667,32.23,46,0,3.49,DZ,1690985373
180,petropavlovsk-kamchatsky,53.0452,158.6483,12.1,100,100,3.77,RU,1690985374
181,hawaiian paradise park,19.5933,-154.9731,22.8,97,100,2.57,US,1690985374
182,malpica,43.3228,-8.8105,22.09,72,36,5.4,ES,1690985375
183,angaur state,6.906,134.13,27.87,76,88,0.4,PW,1690985375
184,quibala,-10.7337,14.98,31.95,11,100,1.07,AO,1690985376
185,tomatlan,19.9333,-105.25,26.21,87,84,1.09,MX,1690985377
186,island harbour,50.724,-1.2758,18.42,94,99,5.36,GB,1690985377
187,conception bay south,47.4999,-52.9981,19.75,84,100,5.49,CA,1690985378
188,coquimbo,-29.9533,-71.3436,13.85,88,100,2.92,CL,1690985301
189,buseresere,-3.0236,31.8747,29.2,27,96,2.09,TZ,1690985382
190,pisco,-13.7,-76.2167,19.03,77,100,1.03,PE,1690985383
191,pathum thani,14.0833,100.6,29.98,92,20,0.0,TH,1690985383
192,ketchikan,55.3422,-131.6461,13.26,94,100,0.0,US,1690985207
193,kone,-21.0595,164.8658,15.63,80,4,2.47,NC,1690985385
194,nishinoomote,30.7333,131.0,27.75,87,100,9.46,JP,1690985385
195,hadibu,12.65,54.0333,27.91,69,6,9.63,YE,1690985386
196,colonia,50.9333,6.95,25.23,73,20,8.23,DE,1690985386
197,bayan,46.0833,127.4,21.05,98,63,2.62,CN,1690985387
198,menongue,-14.6585,17.691,28.87,8,87,2.86,AO,1690985387
199,maile,-38.9466,-72.3727,6.34,85,100,1.1,CL,1690985388
200,taungoo,18.9333,96.4333,24.61,97,94,1.57,MM,1690985398
201,inhambane,-23.865,35.3833,20.91,48,51,6.32,MZ,1690985399
202,udachny,66.4167,112.4,16.92,87,100,4.38,RU,1690985399
203,sunne,59.8376,13.143,19.23,66,100,1.67,SE,1690985400
204,kharp,66.8014,65.8081,24.36,71,15,4.39,RU,1690985401
205,sandnessjoen,66.0217,12.6316,19.29,68,0,4.12,NO,1690985401
206,tateyama,34.9833,139.8667,27.09,86,6,6.18,JP,1690985402
207,winnemucca,40.973,-117.7357,18.03,45,0,2.06,US,1690985259
208,isafjordur,66.0755,-23.124,8.02,87,75,3.09,IS,1690985403
209,nuevitas,21.5453,-77.2644,30.44,68,32,3.34,CU,1690985404
210,assare,-6.8744,-39.875,31.55,35,2,3.41,BR,1690985414
211,kangding,30.0513,101.9603,15.64,96,98,1.12,CN,1690985415
212,sopron,47.685,16.5905,27.07,52,100,7.81,HU,1690985416
213,saint john,45.2727,-66.0677,19.47,51,0,2.47,CA,1690985416
214,sinop,41.7711,34.8709,22.24,70,14,3.01,TR,1690985417
215,meadow lakes,61.6247,-149.6011,15.35,97,0,0.0,US,1690985418
216,tha khanon,9.0302,98.9529,26.82,82,99,1.86,TH,1690985418
217,klyuchi,52.2667,79.1667,29.65,30,89,5.2,RU,1690985419
218,zaozersk,69.4005,32.4476,22.12,57,42,1.81,RU,1690985419
219,opuwo,-18.0607,13.84,27.34,7,0,3.11,NA,1690985420
220,big spring,32.2504,-101.4787,30.06,50,0,6.17,US,1690985415
221,fort mcmurray,56.7268,-111.381,12.73,100,75,3.09,CA,1690985421
222,alice springs,-23.7,133.8833,11.75,66,1,1.03,AU,1690985422
223,al mindak,20.1588,41.2834,26.32,29,32,4.81,SA,1690985422
224,kapuskasing,49.4169,-82.4331,13.05,100,100,6.17,CA,1690985411
225,bawshar,23.5556,58.3989,30.65,84,5,3.09,OM,1690985423
226,sault ste. marie,46.5168,-84.3333,22.31,85,0,2.57,CA,1690985206
227,dongola,19.1667,30.4833,41.95,20,46,3.99,SD,1690985424
228,tadine,-21.55,167.8833,20.18,64,82,9.61,NC,1690985181
229,bulawayo,-20.15,28.5833,16.4,44,15,7.15,ZW,1690985426
230,georgetown,5.4112,100.3354,28.96,70,20,0.0,MY,1690985243
231,port elizabeth,-33.918,25.5701,19.47,48,0,3.78,ZA,1690985427
232,liuli,-11.0833,34.6333,23.48,66,29,8.36,TZ,1690985427
233,la passe,45.5549,-0.8967,24.13,59,2,11.9,FR,1690985428
234,sos'va,59.1766,61.8558,22.19,67,100,1.75,RU,1690985428
235,enewetak,11.3474,162.3373,28.24,80,55,5.37,MH,1690985429
236,touros,-5.1989,-35.4608,29.13,60,63,7.4,BR,1690985430
237,usinsk,65.9939,57.5281,26.63,41,22,2.01,RU,1690985430
238,puerto armuelles,8.2833,-82.8667,27.99,70,36,1.34,PA,1690985431
239,zeya,53.75,127.2667,14.14,62,2,2.56,RU,1690985431
240,nadym,65.5333,72.5167,28.68,45,32,5.89,RU,1690985432
241,cabo san lucas,22.8909,-109.9124,29.78,76,12,1.96,MX,1690984830
242,yung shue wan,22.2333,114.1167,31.43,75,10,3.44,HK,1690985433
243,cill airne,52.05,-9.5167,16.03,88,75,3.6,IE,1690985433
244,sisimiut,66.9395,-53.6735,6.92,83,81,1.88,GL,1690985434
245,yoakum,29.2878,-97.1519,28.1,66,78,2.62,US,1690985435
246,dudinka,69.4058,86.1778,17.57,42,5,10.87,RU,1690985436
247,vila velha,-20.3297,-40.2925,24.41,68,75,3.09,BR,1690985418
248,la'ie,21.6477,-157.9253,25.98,78,45,0.89,US,1690985437
249,rio gallegos,-51.6226,-69.2181,-0.46,70,77,12.19,AR,1690985437
250,louis trichardt,-23.0439,29.9032,13.79,63,59,4.33,ZA,1690985438
251,siwa oasis,29.2041,25.5195,38.61,15,0,2.29,EG,1690985438
252,wynyard,-41.0,145.7167,9.85,93,23,1.77,AU,1690985439
253,abengourou,6.7297,-3.4964,24.55,94,100,1.16,CI,1690985439
254,keflavik,64.0049,-22.5624,15.95,67,0,6.17,IS,1690985440
255,talnakh,69.4865,88.3972,17.34,39,8,5.83,RU,1690985441
256,uturoa,-16.7333,-151.4333,26.03,69,11,5.83,PF,1690985441
257,wailua homesteads,22.0669,-159.378,25.44,88,75,8.23,US,1690985442
258,mount pearl,47.5166,-52.7813,19.42,84,100,2.68,CA,1690985442
259,barah,13.7,30.3667,35.23,35,99,4.45,SD,1690985144
260,kyabe,9.4515,18.9449,28.03,63,63,2.75,TD,1690985444
261,new norfolk,-42.7826,147.0587,9.72,96,89,1.61,AU,1690985445
262,lethem,3.3803,-59.7968,28.67,72,68,1.97,GY,1690985445
263,hobyo,5.3505,48.5268,26.18,76,100,11.49,SO,1690985446
264,susuman,62.7833,148.1667,6.92,81,74,2.14,RU,1690985446
265,port alfred,-33.5906,26.891,19.54,70,0,2.24,ZA,1690985447
266,dongcun,36.7767,121.1597,25.59,86,2,3.13,CN,1690985448
267,huarmey,-10.0681,-78.1522,20.46,75,53,1.88,PE,1690985448
268,armidale,-30.5167,151.65,3.32,96,0,2.11,AU,1690985449
269,lensk,60.7253,114.9278,14.95,65,0,0.84,RU,1690985449
270,lihue,21.9789,-159.3672,25.77,84,75,8.23,US,1690985450
271,kolonia,50.9333,6.95,25.23,73,20,8.23,DE,1690985450
272,kismayo,-0.3582,42.5454,25.87,75,100,7.41,SO,1690985451
273,atherton,53.5237,-2.4935,18.91,88,100,1.79,GB,1690985451
