City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,keflavik,64.0049,-22.5624,9.95,93,100,1.54,IS,1690869548
288,haiku-pauwela,20.9219,-156.3051,25.02,68,0,8.23,US,1690869549
289,saint-philippe,-21.3585,55.7679,24.77,77,34,4.83,RE,1690869550
290,batang,-6.4846,110.7083,32.04,50,27,4.55,ID,1690869550
291,wildwood,38.5828,-90.6629,22.95,92,100,0.0,US,1690869551
292,san antonio de pale,-1.4014,5.6325,22.4,75,100,7.51,GQ,1690869552
293,fort-shevchenko,44.5086,50.263,30.01,34,0,8.01,KZ,1690869552
294,ardea,41.6123,12.5143,27.42,85,0,2.57,IT,1690869553
295,crumlin,54.6243,-6.2156,14.55,88,75,7.72,GB,1690869553
296,siavonga,-16.5382,28.7088,14.06,47,0,0.0,ZM,1690869554
297,page,36.9147,-111.4558,24.88,58,100,2.68,US,1690869555
298,hotan,37.0997,79.9269,32.75,18,81,4.47,CN,1690869555
299,santa cruz,-17.8,-63.1667,20.7,83,0,2.57,BO,1690869352
300,paphos,34.7667,32.4167,30.13,51,20,1.54,CY,1690869556
301,moissala,8.3404,17.7663,22.27,98,100,2.3,TD,1690869557
302,san pedro pochutla,15.7333,-96.4667,24.84,94,99,1.65,MX,1690869557
303,raja,8.4596,25.678,21.23,94,100,5.15,SS,1690869000
304,south bay,26.664,-80.7162,25.01,85,98,1.79,US,1690869559
305,la junta,37.985,-103.5438,26.7,47,0,2.06,US,1690869559
306,kone,-21.0595,164.8658,20.55,62,33,5.32,NC,1690869560
307,kitimat,54.0524,-128.6534,17.21,92,42,1.79,CA,1690869560
308,sinan,34.8262,126.1086,34.06,74,43,2.26,KR,1690869561
309,tefenni,37.3097,29.7754,25.21,35,0,0.67,TR,1690869562
310,tawau,4.2498,117.8871,32.07,74,16,4.02,MY,1690869562
311,zaigrayevo,51.8336,108.2703,32.64,31,100,1.95,RU,1690869563
312,presidente medici,-11.1753,-61.9014,22.62,49,11,1.73,BR,1690869563
313,yarmouth,41.7057,-70.2286,19.45,87,35,2.68,US,1690869564
314,altai,46.3722,96.2583,13.28,91,93,2.41,MN,1690869564
315,kansanshi,-12.0951,26.4273,16.54,41,7,2.45,ZM,1690869565
316,mana,5.6592,-53.7767,24.64,90,21,2.47,GF,1690869566
317,bogale,16.2833,95.4,30.23,73,71,9.2,MM,1690869566
318,sanjwal,33.7608,72.4336,36.84,36,0,0.88,PK,1690869567
